order_id,order_date,customer,manufactory,product_name,segment,category,subcategory,region,zip,city,state,sales,quantity,profit
US-2020-143458,2020-05-03,Stewart Visinsky,SanDisk,SanDisk Cruzer 16 GB USB Flash Drive,Consumer,Technology,Accessories,East,19140,Philadelphia,Pennsylvania,27.552,3,-0.3444
US-2020-543320,2020-05-03,Lena Cacioppo,Newell,Newell 317,Consumer,Office Supplies,Art,West,94109,San Francisco,California,8.82,3,2.5578
US-2020-692000,2020-05-03,Lena Cacioppo,GBC,GBC Linen Binding Covers,Consumer,Office Supplies,Binders,West,94109,San Francisco,California,49.568,2,17.3488
US-2020-940086,2020-05-03,Lena Cacioppo,Ibico,Ibico Recycled Linen-Style Covers,Consumer,Office Supplies,Binders,West,94109,San Francisco,California,62.496,2,21.8736
US-2020-656973,2020-05-03,Lena Cacioppo,Logitech,Logitech Gaming G510s - Keyboard,Consumer,Technology,Accessories,West,94109,San Francisco,California,339.96,4,122.3856
US-2020-164833,2020-05-03,Nicole Fjeld,Avery,Avery Binding System Hidden Tab Executive Style Index Sets,Home Office,Office Supplies,Binders,West,95123,San Jose,California,13.848,3,5.193
US-2020-115014,2020-05-04,Anna Häberlin,Other,ShoreTel ShorePhone IP 230 VoIP phone,Corporate,Technology,Phones,Central,77095,Houston,Texas,946.344,7,118.293
US-2020-311478,2020-05-04,Laura Armstrong,Staple-based wall hangings,Staple-based wall hangings,Corporate,Furniture,Furnishings,Central,60477,Tinley Park,Illinois,22.288,7,-8.9152
US-2020-535228,2020-05-04,Alan Schoenberger,Electrix,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Corporate,Furniture,Furnishings,East,10024,New York City,New York,26.8,2,12.864
US-2020-781583,2020-05-04,Stuart Van,Other,Model L Table or Wall-Mount Pencil Sharpener,Corporate,Office Supplies,Art,Central,46203,Indianapolis,Indiana,125.93,7,35.2604
US-2020-784577,2020-05-07,Anna Gayman,Chromcraft,Chromcraft Round Conference Tables,Consumer,Furniture,Tables,Central,75002,Allen,Texas,244.006,2,-31.3722
US-2020-550552,2020-05-07,Anna Gayman,Xerox,Xerox 198,Consumer,Office Supplies,Paper,Central,75002,Allen,Texas,15.936,4,5.3784
US-2020-273843,2020-05-07,Chris Cortes,Xerox,Xerox 1902,Consumer,Office Supplies,Paper,South,42301,Owensboro,Kentucky,45.68,2,21.0128
US-2020-631848,2020-05-08,Allen Armold,Newell,Newell 321,Consumer,Office Supplies,Art,West,97301,Salem,Oregon,5.248,2,0.5904
US-2020-595317,2020-05-08,Claudia Bergmann,Eldon,"Eldon Regeneration Recycled Desk Accessories, Smoke",Corporate,Furniture,Furnishings,East,44221,Cuyahoga Falls,Ohio,8.352,6,1.2528
US-2020-242709,2020-05-08,Daniel Lacy,Deflect-o,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Consumer,Furniture,Furnishings,Central,55407,Minneapolis,Minnesota,123.96,3,11.1564
US-2020-164912,2020-05-08,Daniel Lacy,Wilson Jones,Wilson Jones Legal Size Ring Binders,Consumer,Office Supplies,Binders,Central,55407,Minneapolis,Minnesota,43.98,2,21.99
US-2020-647543,2020-05-08,Daniel Lacy,Other,VTech DS6151,Consumer,Technology,Phones,Central,55407,Minneapolis,Minnesota,377.97,3,105.8316
US-2020-865809,2020-05-08,Alejandro Ballentine,Xerox,Xerox 1912,Home Office,Office Supplies,Paper,East,10009,New York City,New York,37.94,2,18.2112
US-2020-887666,2020-05-08,Natalie Webber,Other,"Situations Contoured Folding Chairs, 4/Set",Consumer,Furniture,Chairs,East,10024,New York City,New York,127.764,2,21.294
US-2020-547344,2020-05-08,Natalie Webber,DAX,DAX Black Cherry Wood-Tone Poster Frame,Consumer,Furniture,Furnishings,East,10024,New York City,New York,79.44,3,30.1872
US-2020-746523,2020-05-08,Natalie Webber,Xerox,Xerox 204,Consumer,Office Supplies,Paper,East,10024,New York City,New York,19.44,3,9.3312
US-2020-974619,2020-05-08,Natalie Webber,Other,Compact Automatic Electric Letter Opener,Consumer,Office Supplies,Supplies,East,10024,New York City,New York,357.93,3,7.1586
US-2020-702109,2020-05-08,Natalie Webber,Sharp,Sharp AL-1530CS Digital Copier,Consumer,Technology,Copiers,East,10024,New York City,New York,2799.944,7,1014.9797
US-2020-822742,2020-05-09,Max Engle,Acco,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Consumer,Office Supplies,Binders,South,40214,Louisville,Kentucky,48.81,3,23.9169
US-2020-843639,2020-05-10,Dennis Pardue,Tripp Lite,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Home Office,Office Supplies,Appliances,Central,60505,Aurora,Illinois,70.97,5,-191.619
US-2020-753866,2020-05-10,Dennis Pardue,Boston,Boston KS Multi-Size Manual Pencil Sharpener,Home Office,Office Supplies,Art,Central,60505,Aurora,Illinois,36.784,2,3.6784
US-2020-620420,2020-05-10,Alan Barnes,Belkin,Belkin Standard 104 key USB Keyboard,Consumer,Technology,Accessories,West,80027,Louisville,Colorado,46.688,4,-2.918
US-2020-609810,2020-05-11,Paul Stevenson,Global,Global Chrome Stack Chair,Home Office,Furniture,Chairs,West,85023,Phoenix,Arizona,191.968,7,16.7972
US-2020-789242,2020-05-12,Larry Tron,Other,VTech DS6151,Consumer,Technology,Phones,West,80027,Louisville,Colorado,201.584,2,20.1584
US-2020-655768,2020-05-12,Annie Zypern,Other,Portable Personal File Box,Consumer,Office Supplies,Storage,East,10024,New York City,New York,36.63,3,9.8901
US-2020-954670,2020-05-12,James Galang,DAX,DAX Wood Document Frame,Consumer,Furniture,Furnishings,Central,77041,Houston,Texas,21.968,4,-15.9268
US-2020-524938,2020-05-12,James Galang,Xerox,Xerox 1964,Consumer,Office Supplies,Paper,Central,77041,Houston,Texas,127.904,7,41.5688
US-2020-569314,2020-05-12,James Galang,Other,Digium D40 VoIP phone,Consumer,Technology,Phones,Central,77041,Houston,Texas,619.152,6,69.6546
US-2020-413889,2020-05-12,Cindy Stewart,Xerox,Xerox 1962,Consumer,Office Supplies,Paper,West,94122,San Francisco,California,12.84,3,5.778
US-2020-228998,2020-05-12,Cindy Stewart,Xerox,Xerox 1953,Consumer,Office Supplies,Paper,West,94122,San Francisco,California,25.68,6,11.556
US-2020-539900,2020-05-12,Rose O'Brian,Other,Prestige Round Ring Binders,Consumer,Office Supplies,Binders,West,98115,Seattle,Washington,14.592,3,4.9248
US-2020-199524,2020-05-13,Ben Ferrer,Advantus,Advantus Plastic Paper Clips,Home Office,Office Supplies,Fasteners,Central,60623,Chicago,Illinois,16.0,4,5.6
US-2020-169229,2020-05-13,Ben Ferrer,Other,Toshiba IPT2010-SD IP Telephone,Home Office,Technology,Phones,Central,60623,Chicago,Illinois,222.384,2,16.6788
US-2020-362060,2020-05-14,Claudia Bergmann,Bush,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Corporate,Furniture,Bookcases,West,93010,Camarillo,California,509.9575,5,41.9965
US-2020-363374,2020-05-14,Claudia Bergmann,Novimex,Novimex Fabric Task Chair,Corporate,Furniture,Chairs,West,93010,Camarillo,California,97.568,2,-6.098
US-2020-433545,2020-05-14,Claudia Bergmann,Global,"Global Leather and Oak Executive Chair, Black",Corporate,Furniture,Chairs,West,93010,Camarillo,California,722.352,3,81.2646
US-2020-586802,2020-05-14,Claudia Bergmann,Dana,Dana Halogen Swing-Arm Architect Lamp,Corporate,Furniture,Furnishings,West,93010,Camarillo,California,122.91,3,34.4148
US-2020-460355,2020-05-14,Jesus Ocampo,Binney & Smith,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",Home Office,Office Supplies,Art,East,19013,Chester,Pennsylvania,2.696,1,0.8088
US-2020-477750,2020-05-14,Jesus Ocampo,Boston,"Boston School Pro Electric Pencil Sharpener, 1670",Home Office,Office Supplies,Art,East,19013,Chester,Pennsylvania,198.272,8,17.3488
US-2020-585171,2020-05-14,Jesus Ocampo,GBC,GBC Linen Binding Covers,Home Office,Office Supplies,Binders,East,19013,Chester,Pennsylvania,18.588,2,-13.6312
US-2020-226188,2020-05-14,Jesus Ocampo,Wilson Jones,Wilson Jones Custom Binder Spines & Labels,Home Office,Office Supplies,Binders,East,19013,Chester,Pennsylvania,4.896,3,-3.4272
US-2020-832728,2020-05-14,Jesus Ocampo,Other,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Home Office,Office Supplies,Envelopes,East,19013,Chester,Pennsylvania,200.984,7,62.8075
US-2020-576817,2020-05-14,Jesus Ocampo,Avery,Avery 490,Home Office,Office Supplies,Labels,East,19013,Chester,Pennsylvania,47.36,4,17.76
US-2020-357624,2020-05-14,Jesus Ocampo,Avery,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Home Office,Office Supplies,Labels,East,19013,Chester,Pennsylvania,97.696,4,31.7512
US-2020-392528,2020-05-14,Hunter Glantz,Tennsco,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Consumer,Office Supplies,Storage,West,90032,Los Angeles,California,1117.92,4,55.896
US-2020-304056,2020-05-15,Fred Chung,Fellowes,Fellowes Neat Ideas Storage Cubes,Corporate,Office Supplies,Storage,East,19140,Philadelphia,Pennsylvania,51.968,2,-10.3936
US-2020-849794,2020-05-15,Anna Häberlin,Other,Wausau Papers Astrobrights Colored Envelopes,Corporate,Office Supplies,Envelopes,South,30076,Roswell,Georgia,17.94,3,8.7906
US-2020-173903,2020-05-16,Tracy Hopkins,Razer,Razer Kraken PRO Over Ear PC and Music Headset,Home Office,Technology,Accessories,South,32216,Jacksonville,Florida,255.968,4,31.996
US-2020-725104,2020-05-17,Dianna Vittorini,Other,Self-Adhesive Removable Labels,Consumer,Office Supplies,Labels,East,11561,Long Beach,New York,31.5,10,15.12
US-2020-930437,2020-05-17,Dianna Vittorini,Acme,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Consumer,Office Supplies,Supplies,East,11561,Long Beach,New York,55.6,4,16.124
US-2020-325048,2020-05-17,Odella Nelson,GBC,GBC Twin Loop Wire Binding Elements,Corporate,Office Supplies,Binders,Central,77095,Houston,Texas,33.28,5,-49.92
US-2020-116930,2020-05-17,Odella Nelson,Things To Do,Things To Do Today Pad,Corporate,Office Supplies,Paper,Central,77095,Houston,Texas,14.088,3,4.9308
US-2020-277378,2020-05-18,Anthony Jacobs,Wirebound,"Wirebound Message Book, 4 per Page",Corporate,Office Supplies,Paper,West,90004,Los Angeles,California,10.86,2,5.3214
US-2020-246942,2020-05-20,Sheri Gordon,Dana,"Dana Fluorescent Magnifying Lamp, White, 36""",Consumer,Furniture,Furnishings,South,27893,Wilson,North Carolina,163.136,4,20.392
US-2020-302868,2020-05-20,Sheri Gordon,Pressboard,Pressboard Data Binders by Wilson Jones,Consumer,Office Supplies,Binders,South,27893,Wilson,North Carolina,6.408,4,-4.9128
US-2020-301830,2020-05-21,Henry Goldwyn,Wilson Jones,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Corporate,Office Supplies,Binders,East,19143,Philadelphia,Pennsylvania,24.588,2,-18.0312
US-2020-973945,2020-05-21,Joel Eaton,Fellowes,Fellowes Basic Home/Office Series Surge Protectors,Consumer,Office Supplies,Appliances,Central,60423,Frankfort,Illinois,20.768,8,-52.9584
US-2020-895442,2020-05-21,Michelle Ellison,Ibico,Ibico Plastic and Wire Spiral Binding Combs,Corporate,Office Supplies,Binders,West,98105,Seattle,Washington,26.976,4,8.7672
US-2020-936800,2020-05-22,Sarah Brown,Avery,Avery 476,Consumer,Office Supplies,Labels,West,90045,Los Angeles,California,8.26,2,3.7996
US-2020-525536,2020-05-22,Sarah Brown,Other,Pizazz Global Quick File,Consumer,Office Supplies,Storage,West,90045,Los Angeles,California,104.79,7,29.3412
US-2020-110434,2020-05-22,Sarah Brown,Zebra,Zebra GX420t Direct Thermal/Thermal Transfer Printer,Consumer,Technology,Machines,West,90045,Los Angeles,California,2973.32,7,334.4985
US-2020-927932,2020-05-22,Sarah Brown,Other,Aastra 57i VoIP phone,Consumer,Technology,Phones,West,90045,Los Angeles,California,775.728,6,58.1796
US-2020-224480,2020-05-23,Emily Burns,Fellowes,Fellowes Superior 10 Outlet Split Surge Protector,Consumer,Office Supplies,Appliances,West,85023,Phoenix,Arizona,121.792,4,13.7016
US-2020-489616,2020-05-23,Emily Burns,Cardinal,Cardinal EasyOpen D-Ring Binders,Consumer,Office Supplies,Binders,West,85023,Phoenix,Arizona,19.194,7,-12.796
US-2020-923502,2020-05-23,Kristen Hastings,Advantus,Advantus Rolling Storage Box,Corporate,Office Supplies,Storage,East,2895,Woonsocket,Rhode Island,51.45,3,13.8915
US-2020-588001,2020-05-23,Nathan Mautz,Westinghouse,Westinghouse Clip-On Gooseneck Lamps,Home Office,Furniture,Furnishings,Central,48234,Detroit,Michigan,75.33,9,19.5858
US-2020-859297,2020-05-23,Nathan Mautz,Harmony,Harmony Air Purifier,Home Office,Office Supplies,Appliances,Central,48234,Detroit,Michigan,850.5,5,245.7
US-2020-552279,2020-05-23,Erin Ashbrook,Other,Cameo Buff Policy Envelopes,Corporate,Office Supplies,Envelopes,South,29203,Columbia,South Carolina,186.69,3,87.7443
US-2020-421698,2020-05-24,Vivek Sundaresam,Global,"Global High-Back Leather Tilter, Burgundy",Consumer,Furniture,Chairs,Central,60540,Naperville,Illinois,602.651,7,-163.5767
US-2020-401717,2020-05-24,Vivek Sundaresam,Avery,Avery Heavy-Duty EZD View Binder with Locking Rings,Consumer,Office Supplies,Binders,Central,60540,Naperville,Illinois,7.656,6,-13.0152
US-2020-328215,2020-05-25,Craig Yedwab,Other,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,Corporate,Technology,Phones,South,38401,Columbia,Tennessee,467.04,4,58.38
US-2020-995527,2020-05-25,Muhammed MacIntyre,Xerox,Xerox 1978,Corporate,Office Supplies,Paper,Central,76117,Haltom City,Texas,32.368,7,11.7334
US-2020-247144,2020-05-25,Muhammed MacIntyre,Fiskars,Fiskars Spring-Action Scissors,Corporate,Office Supplies,Supplies,Central,76117,Haltom City,Texas,22.368,2,1.6776
US-2020-678673,2020-05-25,Muhammed MacIntyre,Logitech,Logitech G35 7.1-Channel Surround Sound Headset,Corporate,Technology,Accessories,Central,76117,Haltom City,Texas,207.984,2,36.3972
US-2020-737583,2020-05-25,Justin Hirsh,Kensington,Kensington 4 Outlet MasterPiece Compact Power Control Center,Consumer,Office Supplies,Appliances,West,81001,Pueblo,Colorado,845.728,13,84.5728
US-2020-341446,2020-05-25,Nora Pelletier,Ultra,Ultra Door Push Plate,Home Office,Furniture,Furnishings,West,94109,San Francisco,California,14.73,3,4.8609
US-2020-991615,2020-05-25,Nathan Mautz,Sanford,SANFORD Major Accent Highlighters,Home Office,Office Supplies,Art,Central,67212,Wichita,Kansas,21.24,3,8.0712
US-2020-421506,2020-05-25,Nathan Mautz,GBC,GBC DocuBind P50 Personal Binding Machine,Home Office,Office Supplies,Binders,Central,67212,Wichita,Kansas,127.96,2,60.1412
US-2020-361811,2020-05-26,Ben Ferrer,Other,Security-Tint Envelopes,Home Office,Office Supplies,Envelopes,South,28540,Jacksonville,North Carolina,12.224,2,4.4312
US-2020-584699,2020-05-26,Ben Ferrer,Xerox,Xerox 1937,Home Office,Office Supplies,Paper,South,28540,Jacksonville,North Carolina,153.728,4,53.8048
US-2020-601577,2020-05-26,Ben Ferrer,Xerox,Xerox 1991,Home Office,Office Supplies,Paper,South,28540,Jacksonville,North Carolina,18.272,1,5.9384
US-2020-902088,2020-05-26,Ben Ferrer,Logitech,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Home Office,Technology,Accessories,South,28540,Jacksonville,North Carolina,167.944,7,50.3832
US-2020-687381,2020-05-26,Pamela Stobb,Novimex,Novimex Swivel Fabric Task Chair,Consumer,Furniture,Chairs,Central,78207,San Antonio,Texas,105.686,1,-28.6862
US-2020-102498,2020-05-26,Pamela Stobb,Global,"Global Stack Chair with Arms, Black",Consumer,Furniture,Chairs,Central,78207,San Antonio,Texas,104.93,5,-4.497
US-2020-527080,2020-05-26,Pamela Stobb,Other,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,Consumer,Technology,Machines,Central,78207,San Antonio,Texas,399.54,2,-79.908
US-2020-467026,2020-05-26,Ruben Dartt,DAX,"DAX Metal Frame, Desktop, Stepped-Edge",Consumer,Furniture,Furnishings,West,98006,Bellevue,Washington,20.24,1,7.8936
US-2020-964882,2020-05-28,Neil Knudson,Newell,Newell 311,Home Office,Office Supplies,Art,West,98105,Seattle,Washington,6.63,3,1.7901
US-2020-464805,2020-05-28,Karl Braun,Boston,Boston 16701 Slimline Battery Pencil Sharpener,Consumer,Office Supplies,Art,East,11520,Freeport,New York,47.82,3,14.346
US-2020-640172,2020-05-28,Karl Braun,Avery,Avery 494,Consumer,Office Supplies,Labels,East,11520,Freeport,New York,13.05,5,6.003
US-2020-424596,2020-05-28,Maxwell Schwartz,Acco,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Consumer,Office Supplies,Binders,East,14609,Rochester,New York,6.096,2,2.0574
US-2020-821887,2020-05-28,Maxwell Schwartz,Xerox,Xerox 219,Consumer,Office Supplies,Paper,East,14609,Rochester,New York,45.36,7,21.7728
US-2020-168260,2020-05-28,Maxwell Schwartz,Other,"Hot File 7-Pocket, Floor Stand",Consumer,Office Supplies,Storage,East,14609,Rochester,New York,535.41,3,160.623
US-2020-976305,2020-05-28,Maxwell Schwartz,Panasonic,Panasonic Kx-TS550,Consumer,Technology,Phones,East,14609,Rochester,New York,45.99,1,13.3371
US-2020-877757,2020-05-28,Trudy Brown,Other,"Personal Filing Tote with Lid, Black/Gray",Consumer,Office Supplies,Storage,East,6040,Manchester,Connecticut,77.55,5,21.714
US-2020-611833,2020-05-28,Trudy Brown,Acco,Acco Perma 4000 Stacking Storage Drawers,Consumer,Office Supplies,Storage,East,6040,Manchester,Connecticut,16.24,1,2.436
US-2020-170623,2020-05-29,Chad Cunningham,Easy-staple paper,Easy-staple paper,Home Office,Office Supplies,Paper,East,44105,Cleveland,Ohio,85.056,3,28.7064
US-2020-910662,2020-05-29,Victoria Pisteka,Novimex,Novimex Swivel Fabric Task Chair,Corporate,Furniture,Chairs,East,43229,Columbus,Ohio,317.058,3,-86.0586
US-2020-808809,2020-05-29,Victoria Pisteka,Tensor,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Corporate,Furniture,Furnishings,East,43229,Columbus,Ohio,41.568,4,-4.1568
US-2020-331254,2020-05-29,Victoria Pisteka,Other,Ideal Clamps,Corporate,Office Supplies,Fasteners,East,43229,Columbus,Ohio,8.04,5,2.9145
US-2020-245999,2020-05-29,John Lucas,Avery,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Consumer,Office Supplies,Binders,West,98105,Seattle,Washington,167.76,5,62.91
US-2020-698818,2020-05-29,John Lucas,Xerox,Xerox 1894,Consumer,Office Supplies,Paper,West,98105,Seattle,Washington,32.4,5,15.552
US-2020-449590,2020-05-29,John Lucas,Standard,Standard Rollaway File with Lock,Consumer,Office Supplies,Storage,West,98105,Seattle,Washington,540.57,3,140.5482
US-2020-368248,2020-05-29,Karl Braun,Avery,Avery 476,Consumer,Office Supplies,Labels,Central,46203,Indianapolis,Indiana,12.39,3,5.6994
US-2020-848569,2020-05-30,Edward Nazzal,Eureka,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",Consumer,Office Supplies,Appliances,East,10009,New York City,New York,160.32,2,44.8896
US-2020-772585,2020-05-30,Edward Nazzal,Plantronics,Plantronics MX500i Earset,Consumer,Technology,Phones,East,10009,New York City,New York,128.85,3,3.8655
US-2020-143132,2020-05-30,Edward Nazzal,RCA,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,Consumer,Technology,Phones,East,10009,New York City,New York,239.97,3,2.3997
US-2020-243055,2020-05-30,Brendan Dodson,Imation,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,Home Office,Technology,Accessories,South,22153,Springfield,Virginia,151.96,4,36.4704
US-2020-772219,2020-05-31,Janet Molinari,Tenex,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",Corporate,Furniture,Furnishings,Central,60653,Chicago,Illinois,51.56,2,-61.872
US-2020-946573,2020-05-31,Janet Molinari,Storex,Storex Dura Pro Binders,Corporate,Office Supplies,Binders,Central,60653,Chicago,Illinois,3.564,3,-6.237
US-2020-223261,2020-05-31,Janet Molinari,Avery,Avery 501,Corporate,Office Supplies,Labels,Central,60653,Chicago,Illinois,5.904,2,1.9926
US-2020-869518,2020-05-31,Janet Molinari,Xerox,Xerox 1988,Corporate,Office Supplies,Paper,Central,60653,Chicago,Illinois,173.488,7,54.215
US-2020-163753,2020-05-31,Bill Donatelli,Hon,Hon Pagoda Stacking Chairs,Consumer,Furniture,Chairs,Central,55407,Minneapolis,Minnesota,2567.84,8,770.352
US-2020-646806,2020-05-31,Stephanie Phelps,Southworth,Southworth 25% Cotton Antique Laid Paper & Envelopes,Corporate,Office Supplies,Paper,West,95123,San Jose,California,58.38,7,26.271
US-2020-427946,2020-05-31,Stephanie Phelps,Xerox,Xerox 1883,Corporate,Office Supplies,Paper,West,95123,San Jose,California,105.52,4,48.5392
